https://refugies.info/fr/dispositif/5df76ead21431b004e139a04;3 à 4 mois<br>;;Entre;3 - 4;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5dfa35e9bbf48b0050bce4ba;De 2 à 6 mois;;Entre;2 - 6;mois;;;;;;Avoir son titre de séjour ou son récépissé, Avoir signé le CIR et terminé les cours OFII;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5ddfe80700db44004e071640;1 semaine à 9 mois;;Maximum;9;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5ddfc54400db44004e071193;4 mois;Compte bancaire;Exactement;4;mois;;;;;;Avoir un compte bancaire;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5e7b1dbe1eaf4d0051d9ed8b;1 heure;;Environ;1;heures;;;;;;;;;FALSE;TRUE;Cocher Ressource en ligne
https://refugies.info/fr/dispositif/5e7b26d91eaf4d0051d9ef11;15 minutes;;Environ;0.25;heures;;;;;;;;;FALSE;TRUE;Cocher Ressource en ligne
https://refugies.info/fr/dispositif/5e7b292c1eaf4d0051d9efe2;2 minutes et plus;Plein de langues disponibles !;;;;;;;;;;;;TRUE;FALSE;Cocher Ressource en ligne
https://refugies.info/fr/dispositif/5e81b7530f3ff1005039ba89;;Ce n’est pas un numéro d’appel d’urgence;;;;;;;;Lundi, Mardi, Mercredi, Jeudi, Vendredi, Samedi;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5e82f17c0f3ff1005039d9e1;;En cas d'urgence ou de danger immédiat, appelez le 17;;;;;;;;;;;;FALSE;TRUE;Ecrire dans un "Important" : "En cas d'urgence ou de danger immédiat, appelez le 17"
https://refugies.info/fr/dispositif/5e7b26171eaf4d0051d9eed9;3 minutes et plus;;;;;;;;;;;;;TRUE;FALSE;Cocher Ressource en ligne
https://refugies.info/fr/dispositif/5e3ace51ca16ad0056c9d1f7;6 mois;;Exactement;6;mois;Exactement;1;séances;semaine;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5e7b28231eaf4d0051d9ef58;5 minutes et plus;;;;;;;;;;;;;FALSE;TRUE;Cocher Ressource en ligne
https://refugies.info/fr/dispositif/5e7e15360f3ff1005039965f;1h;Disponible en plusieurs langues<br>;;;;;;;;Lundi, Mardi, Mercredi, Jeudi, Vendredi;;;;FALSE;TRUE;Ecrire "Consultations d'une heure"
https://refugies.info/fr/dispositif/5e42cdb9f9fa02004e265e4a;2 à 5 heures;;Entre;2 - 5;heures;;;;;Lundi, Mardi, Mercredi, Jeudi, Vendredi;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5e4fa48a4ea2fd004ee0e0cd;1 à 6 mois<br>;;Maximum;6;mois;;;;;;;;;FALSE;FALSE;Pôle Edito : lien mort dans "Venez nous rencontrer directement"
https://refugies.info/fr/dispositif/5e7c68341eaf4d0051da1126;3 heures minimum;Le suivi de ces cours ne permet pas d'obtenir un certificat de niveau de langues.;Minimum;3;heures;;;;;;;;;FALSE;TRUE;Cocher Ressource en ligne et Ecrire dans un "Important" : "Le suivi de ces cours ne permet pas d'obtenir un certificat de niveau de langues. "
https://refugies.info/fr/dispositif/5ea9a67cc2622f004e5f26b5;6 mois;;Exactement;6;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5e77cbea0c9490004e55c85a;le plus longtemps possible!;;;;;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/5e8b36b40f3ff100503ad93b;A chaque fois que vous avez besoin;Appel au prix d'une communication locale;;;;;;;;;;;;FALSE;TRUE;Ecrire "Appel au prix d'une communication locale" dans un "Important" et cocher Ressource en ligne
https://refugies.info/fr/dispositif/5e418a0ef9fa02004e26555e;1 mois à 1 an;;Maximum;1;années;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f3bf8f1a6b0cb005a643e9e;6 à 12 mois;Signataires du CIR depuis - de 5 ans;Entre;6 - 12;mois;;;;;Lundi, Mardi, Jeudi, Vendredi;Avoir signé le CIR et terminé les cours OFII;;;FALSE;TRUE;Ecrire "Signataires du CIR depuis - de 5 ans"
https://refugies.info/fr/dispositif/5f4cf7f6e12b3a006762941f;13 semaines<div><br></div>;;Exactement;13;semaines;Exactement;5;heures;semaine;;Avoir le niveau de fin de lycée;Demandeurs d'asile, Réfugiés statutaires, Bénéficiaires de la protection subsidiaire;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f50df09d57488005ff3da34;6 à 18 mois;;Entre;6 - 18;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f2172f25a4884005c809934;Autant que de besoin;;;;;;;;;;;;Jeunes;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f5f2dbfd153510045eea4be;12 mois;;Exactement;1;années;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f5f2dcad153510045eea4bf;Semestriel<br>;;Minimum;1;semestres;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f5f2dd3d153510045eea4c6;15 mois;;Maximum;15;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f5f3123d153510045eea520;1 journée;Nécessité d'être bénéficiaire de la CSS;Environ;1;journées;;;;;;;;;FALSE;TRUE;Ecrire "Nécessité d'être bénéficiaire de la CSS"
https://refugies.info/fr/dispositif/5f636cbdf7343d004610c06d;;Sans limite;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f636d35f7343d004610c080;6 à 12 mois;;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f636de2f7343d004610c09c;1 mois à 2 ans;;Maximum;2;années;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f6471d58aff180048d0a1a1;9 mois;;Exactement;9;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f72f7fe0aab6900460c386b;6 à 12 mois;Bénéficier d'un accompagnement social;Entre;6 - 12;mois;;;;;;;;;FALSE;TRUE;Bénéficier d'un accompagnement social
https://refugies.info/fr/dispositif/5f7ed9575e0d1400466bfe73;2 à 24 mois;;Entre;2 - 24;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5f9184befc486c0047ef528b;8 mois;;Exactement;8;mois;Exactement;26;heures;semaine;;;;;FALSE;FALSE;
